section,male,female,lastUpdate,date
0,0,0,2021-01-07T04:26:33.387Z,2021-01-07T04:26:33.387Z
10,1,0,2021-01-07T04:26:33.387Z,2021-01-07T04:26:33.387Z
20,0,1,2021-01-07T04:26:33.387Z,2021-01-07T04:26:33.387Z
30,1,2,2021-01-07T04:26:33.387Z,2021-01-07T04:26:33.387Z
40,6,7,2021-01-07T04:26:33.387Z,2021-01-07T04:26:33.387Z
50,29,2,2021-01-07T04:26:33.387Z,2021-01-07T04:26:33.387Z
60,49,20,2021-01-07T04:26:33.387Z,2021-01-07T04:26:33.387Z
70,46,24,2021-01-07T04:26:33.387Z,2021-01-07T04:26:33.387Z
80,17,11,2021-01-07T04:26:33.387Z,2021-01-07T04:26:33.387Z
90,5,2,2021-01-07T04:26:33.387Z,2021-01-07T04:26:33.387Z
