section,male,female,lastUpdate,date
0,0,0,2021-01-07T04:26:33.387Z,2021-01-07T04:26:33.387Z
10,1,1,2021-01-07T04:26:33.387Z,2021-01-07T04:26:33.387Z
20,6,1,2021-01-07T04:26:33.387Z,2021-01-07T04:26:33.387Z
30,6,12,2021-01-07T04:26:33.387Z,2021-01-07T04:26:33.387Z
40,24,19,2021-01-07T04:26:33.387Z,2021-01-07T04:26:33.387Z
50,79,34,2021-01-07T04:26:33.387Z,2021-01-07T04:26:33.387Z
60,146,70,2021-01-07T04:26:33.387Z,2021-01-07T04:26:33.387Z
70,149,99,2021-01-07T04:26:33.387Z,2021-01-07T04:26:33.387Z
80,91,79,2021-01-07T04:26:33.387Z,2021-01-07T04:26:33.387Z
90,33,27,2021-01-07T04:26:33.387Z,2021-01-07T04:26:33.387Z
