age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,334133,295590,1538337,21.7,19.2,2021-04-16T05:05:25.020Z
20-29,975393,877359,1300361,75.0,67.5,2021-04-16T05:05:25.020Z
30-39,949605,873957,1197026,79.3,73.0,2021-04-16T05:05:25.020Z
40-49,918452,857896,1098556,83.6,78.1,2021-04-16T05:05:25.020Z
50-59,750324,704651,849966,88.3,82.9,2021-04-16T05:05:25.020Z
60-69,663574,632608,741639,89.5,85.3,2021-04-16T05:05:25.020Z
70-79,480710,464030,490784,97.9,94.5,2021-04-16T05:05:25.020Z
80-89,215188,206912,225538,95.4,91.7,2021-04-16T05:05:25.020Z
90+,50832,47871,51496,98.7,93.0,2021-04-16T05:05:25.020Z
