section,male,female,lastUpdate,date
0,2,2,2021-04-16T05:05:25.020Z,2021-04-16T05:05:25.020Z
10,4,3,2021-04-16T05:05:25.020Z,2021-04-16T05:05:25.020Z
20,19,12,2021-04-16T05:05:25.020Z,2021-04-16T05:05:25.020Z
30,28,21,2021-04-16T05:05:25.020Z,2021-04-16T05:05:25.020Z
40,66,55,2021-04-16T05:05:25.020Z,2021-04-16T05:05:25.020Z
50,236,117,2021-04-16T05:05:25.020Z,2021-04-16T05:05:25.020Z
60,631,292,2021-04-16T05:05:25.020Z,2021-04-16T05:05:25.020Z
70,1018,586,2021-04-16T05:05:25.020Z,2021-04-16T05:05:25.020Z
80,1099,980,2021-04-16T05:05:25.020Z,2021-04-16T05:05:25.020Z
90,488,655,2021-04-16T05:05:25.020Z,2021-04-16T05:05:25.020Z
