section,male,female,lastUpdate,date
0,,1,2020-10-19T15:11:03.883Z,2020-10-19T15:11:03.883Z
10,,3,2020-10-19T15:11:03.883Z,2020-10-19T15:11:03.883Z
20,1.0,3,2020-10-19T15:11:03.883Z,2020-10-19T15:11:03.883Z
30,8.0,2,2020-10-19T15:11:03.883Z,2020-10-19T15:11:03.883Z
40,16.0,9,2020-10-19T15:11:03.883Z,2020-10-19T15:11:03.883Z
50,67.0,36,2020-10-19T15:11:03.883Z,2020-10-19T15:11:03.883Z
60,197.0,84,2020-10-19T15:11:03.883Z,2020-10-19T15:11:03.883Z
70,376.0,188,2020-10-19T15:11:03.883Z,2020-10-19T15:11:03.883Z
80,435.0,349,2020-10-19T15:11:03.883Z,2020-10-19T15:11:03.883Z
90,202.0,293,2020-10-19T15:11:03.883Z,2020-10-19T15:11:03.883Z
