section,male,female,lastUpdate,date
0,0,0,2020-10-19T15:11:03.883Z,2020-10-19T15:11:03.883Z
10,1,0,2020-10-19T15:11:03.883Z,2020-10-19T15:11:03.883Z
20,1,1,2020-10-19T15:11:03.883Z,2020-10-19T15:11:03.883Z
30,3,2,2020-10-19T15:11:03.883Z,2020-10-19T15:11:03.883Z
40,11,3,2020-10-19T15:11:03.883Z,2020-10-19T15:11:03.883Z
50,32,9,2020-10-19T15:11:03.883Z,2020-10-19T15:11:03.883Z
60,61,16,2020-10-19T15:11:03.883Z,2020-10-19T15:11:03.883Z
70,51,22,2020-10-19T15:11:03.883Z,2020-10-19T15:11:03.883Z
80,13,11,2020-10-19T15:11:03.883Z,2020-10-19T15:11:03.883Z
90,2,5,2020-10-19T15:11:03.883Z,2020-10-19T15:11:03.883Z
