section,male,female,lastUpdate,date
0,1,1,2021-01-05T16:52:29.653Z,2021-01-05T16:52:29.653Z
10,1,2,2021-01-05T16:52:29.653Z,2021-01-05T16:52:29.653Z
20,5,7,2021-01-05T16:52:29.653Z,2021-01-05T16:52:29.653Z
30,12,7,2021-01-05T16:52:29.653Z,2021-01-05T16:52:29.653Z
40,23,22,2021-01-05T16:52:29.653Z,2021-01-05T16:52:29.653Z
50,123,63,2021-01-05T16:52:29.653Z,2021-01-05T16:52:29.653Z
60,326,133,2021-01-05T16:52:29.653Z,2021-01-05T16:52:29.653Z
70,573,288,2021-01-05T16:52:29.653Z,2021-01-05T16:52:29.653Z
80,642,545,2021-01-05T16:52:29.653Z,2021-01-05T16:52:29.653Z
90,295,417,2021-01-05T16:52:29.653Z,2021-01-05T16:52:29.653Z
