section,male,female,lastUpdate,date
0,25507,24125,2021-01-05T16:52:29.653Z,2021-01-05T16:52:29.653Z
10,51716,40869,2021-01-05T16:52:29.653Z,2021-01-05T16:52:29.653Z
20,44727,43200,2021-01-05T16:52:29.653Z,2021-01-05T16:52:29.653Z
30,31440,32294,2021-01-05T16:52:29.653Z,2021-01-05T16:52:29.653Z
40,27395,29915,2021-01-05T16:52:29.653Z,2021-01-05T16:52:29.653Z
50,21304,22481,2021-01-05T16:52:29.653Z,2021-01-05T16:52:29.653Z
60,15604,14272,2021-01-05T16:52:29.653Z,2021-01-05T16:52:29.653Z
70,7793,7185,2021-01-05T16:52:29.653Z,2021-01-05T16:52:29.653Z
80,3290,4229,2021-01-05T16:52:29.653Z,2021-01-05T16:52:29.653Z
90,835,1825,2021-01-05T16:52:29.653Z,2021-01-05T16:52:29.653Z
