date,amount,total,lastUpdate
2020-08-09T00:00:00.000Z,7,666,2021-01-05T16:52:29.653Z
2020-08-10T00:00:00.000Z,15,681,2021-01-05T16:52:29.653Z
2020-08-11T00:00:00.000Z,11,692,2021-01-05T16:52:29.653Z
2020-08-12T00:00:00.000Z,15,707,2021-01-05T16:52:29.653Z
2020-08-13T00:00:00.000Z,16,723,2021-01-05T16:52:29.653Z
2020-08-14T00:00:00.000Z,12,735,2021-01-05T16:52:29.653Z
2020-08-15T00:00:00.000Z,10,745,2021-01-05T16:52:29.653Z
2020-08-16T00:00:00.000Z,19,764,2021-01-05T16:52:29.653Z
2020-08-17T00:00:00.000Z,4,768,2021-01-05T16:52:29.653Z
2020-08-18T00:00:00.000Z,14,782,2021-01-05T16:52:29.653Z
2020-08-19T00:00:00.000Z,12,794,2021-01-05T16:52:29.653Z
2020-08-20T00:00:00.000Z,12,806,2021-01-05T16:52:29.653Z
2020-08-21T00:00:00.000Z,13,819,2021-01-05T16:52:29.653Z
2020-08-22T00:00:00.000Z,10,829,2021-01-05T16:52:29.653Z
2020-08-23T00:00:00.000Z,13,842,2021-01-05T16:52:29.653Z
2020-08-24T00:00:00.000Z,16,858,2021-01-05T16:52:29.653Z
2020-08-25T00:00:00.000Z,19,877,2021-01-05T16:52:29.653Z
2020-08-26T00:00:00.000Z,11,888,2021-01-05T16:52:29.653Z
2020-08-27T00:00:00.000Z,11,899,2021-01-05T16:52:29.653Z
2020-08-28T00:00:00.000Z,12,911,2021-01-05T16:52:29.653Z
2020-08-29T00:00:00.000Z,5,916,2021-01-05T16:52:29.653Z
2020-08-30T00:00:00.000Z,14,930,2021-01-05T16:52:29.653Z
2020-08-31T00:00:00.000Z,23,953,2021-01-05T16:52:29.653Z
2020-09-01T00:00:00.000Z,15,968,2021-01-05T16:52:29.653Z
2020-09-02T00:00:00.000Z,14,982,2021-01-05T16:52:29.653Z
2020-09-03T00:00:00.000Z,16,998,2021-01-05T16:52:29.653Z
2020-09-04T00:00:00.000Z,12,1010,2021-01-05T16:52:29.653Z
2020-09-05T00:00:00.000Z,15,1025,2021-01-05T16:52:29.653Z
2020-09-06T00:00:00.000Z,12,1037,2021-01-05T16:52:29.653Z
2020-09-07T00:00:00.000Z,17,1054,2021-01-05T16:52:29.653Z
2020-09-08T00:00:00.000Z,20,1074,2021-01-05T16:52:29.653Z
2020-09-09T00:00:00.000Z,15,1089,2021-01-05T16:52:29.653Z
2020-09-10T00:00:00.000Z,14,1103,2021-01-05T16:52:29.653Z
2020-09-11T00:00:00.000Z,20,1123,2021-01-05T16:52:29.653Z
2020-09-12T00:00:00.000Z,15,1138,2021-01-05T16:52:29.653Z
2020-09-13T00:00:00.000Z,17,1155,2021-01-05T16:52:29.653Z
2020-09-14T00:00:00.000Z,20,1175,2021-01-05T16:52:29.653Z
2020-09-15T00:00:00.000Z,16,1191,2021-01-05T16:52:29.653Z
2020-09-16T00:00:00.000Z,26,1217,2021-01-05T16:52:29.653Z
2020-09-17T00:00:00.000Z,17,1234,2021-01-05T16:52:29.653Z
2020-09-18T00:00:00.000Z,20,1254,2021-01-05T16:52:29.653Z
2020-09-19T00:00:00.000Z,27,1281,2021-01-05T16:52:29.653Z
2020-09-20T00:00:00.000Z,21,1302,2021-01-05T16:52:29.653Z
2020-09-21T00:00:00.000Z,32,1334,2021-01-05T16:52:29.653Z
2020-09-22T00:00:00.000Z,26,1360,2021-01-05T16:52:29.653Z
2020-09-23T00:00:00.000Z,25,1385,2021-01-05T16:52:29.653Z
2020-09-24T00:00:00.000Z,31,1416,2021-01-05T16:52:29.653Z
2020-09-25T00:00:00.000Z,30,1446,2021-01-05T16:52:29.653Z
2020-09-26T00:00:00.000Z,26,1472,2021-01-05T16:52:29.653Z
2020-09-27T00:00:00.000Z,32,1504,2021-01-05T16:52:29.653Z
2020-09-28T00:00:00.000Z,28,1532,2021-01-05T16:52:29.653Z
2020-09-29T00:00:00.000Z,35,1567,2021-01-05T16:52:29.653Z
2020-09-30T00:00:00.000Z,37,1604,2021-01-05T16:52:29.653Z
2020-10-01T00:00:00.000Z,46,1650,2021-01-05T16:52:29.653Z
2020-10-02T00:00:00.000Z,25,1675,2021-01-05T16:52:29.653Z
2020-10-03T00:00:00.000Z,37,1712,2021-01-05T16:52:29.653Z
2020-10-04T00:00:00.000Z,37,1749,2021-01-05T16:52:29.653Z
2020-10-05T00:00:00.000Z,27,1776,2021-01-05T16:52:29.653Z
2020-10-06T00:00:00.000Z,45,1821,2021-01-05T16:52:29.653Z
2020-10-07T00:00:00.000Z,26,1847,2021-01-05T16:52:29.653Z
2020-10-08T00:00:00.000Z,47,1894,2021-01-05T16:52:29.653Z
2020-10-09T00:00:00.000Z,40,1934,2021-01-05T16:52:29.653Z
2020-10-10T00:00:00.000Z,35,1969,2021-01-05T16:52:29.653Z
2020-10-11T00:00:00.000Z,46,2015,2021-01-05T16:52:29.653Z
2020-10-12T00:00:00.000Z,30,2045,2021-01-05T16:52:29.653Z
2020-10-13T00:00:00.000Z,38,2083,2021-01-05T16:52:29.653Z
2020-10-14T00:00:00.000Z,35,2118,2021-01-05T16:52:29.653Z
2020-10-15T00:00:00.000Z,31,2149,2021-01-05T16:52:29.653Z
2020-10-16T00:00:00.000Z,34,2183,2021-01-05T16:52:29.653Z
2020-10-17T00:00:00.000Z,32,2215,2021-01-05T16:52:29.653Z
2020-10-18T00:00:00.000Z,33,2248,2021-01-05T16:52:29.653Z
2020-10-19T00:00:00.000Z,31,2279,2021-01-05T16:52:29.653Z
2020-10-20T00:00:00.000Z,20,2299,2021-01-05T16:52:29.653Z
2020-10-21T00:00:00.000Z,25,2324,2021-01-05T16:52:29.653Z
2020-10-22T00:00:00.000Z,29,2353,2021-01-05T16:52:29.653Z
2020-10-23T00:00:00.000Z,26,2379,2021-01-05T16:52:29.653Z
2020-10-24T00:00:00.000Z,27,2406,2021-01-05T16:52:29.653Z
2020-10-25T00:00:00.000Z,36,2442,2021-01-05T16:52:29.653Z
2020-10-26T00:00:00.000Z,28,2470,2021-01-05T16:52:29.653Z
2020-10-27T00:00:00.000Z,28,2498,2021-01-05T16:52:29.653Z
2020-10-28T00:00:00.000Z,10,2508,2021-01-05T16:52:29.653Z
2020-10-29T00:00:00.000Z,19,2527,2021-01-05T16:52:29.653Z
2020-10-30T00:00:00.000Z,11,2538,2021-01-05T16:52:29.653Z
2020-10-31T00:00:00.000Z,25,2563,2021-01-05T16:52:29.653Z
2020-11-01T00:00:00.000Z,19,2582,2021-01-05T16:52:29.653Z
2020-11-02T00:00:00.000Z,15,2597,2021-01-05T16:52:29.653Z
2020-11-03T00:00:00.000Z,26,2623,2021-01-05T16:52:29.653Z
2020-11-04T00:00:00.000Z,16,2639,2021-01-05T16:52:29.653Z
2020-11-05T00:00:00.000Z,14,2653,2021-01-05T16:52:29.653Z
2020-11-06T00:00:00.000Z,16,2669,2021-01-05T16:52:29.653Z
2020-11-07T00:00:00.000Z,8,2677,2021-01-05T16:52:29.653Z
2020-11-08T00:00:00.000Z,7,2684,2021-01-05T16:52:29.653Z
2020-11-09T00:00:00.000Z,6,2690,2021-01-05T16:52:29.653Z
2020-11-10T00:00:00.000Z,10,2700,2021-01-05T16:52:29.653Z
2020-11-11T00:00:00.000Z,7,2707,2021-01-05T16:52:29.653Z
2020-11-12T00:00:00.000Z,12,2719,2021-01-05T16:52:29.653Z
2020-11-13T00:00:00.000Z,5,2724,2021-01-05T16:52:29.653Z
2020-11-14T00:00:00.000Z,12,2736,2021-01-05T16:52:29.653Z
2020-11-15T00:00:00.000Z,9,2745,2021-01-05T16:52:29.653Z
2020-11-16T00:00:00.000Z,8,2753,2021-01-05T16:52:29.653Z
2020-11-17T00:00:00.000Z,12,2765,2021-01-05T16:52:29.653Z
2020-11-18T00:00:00.000Z,7,2772,2021-01-05T16:52:29.653Z
2020-11-19T00:00:00.000Z,8,2780,2021-01-05T16:52:29.653Z
2020-11-20T00:00:00.000Z,6,2786,2021-01-05T16:52:29.653Z
2020-11-21T00:00:00.000Z,12,2798,2021-01-05T16:52:29.653Z
2020-11-22T00:00:00.000Z,17,2815,2021-01-05T16:52:29.653Z
2020-11-23T00:00:00.000Z,7,2822,2021-01-05T16:52:29.653Z
2020-11-24T00:00:00.000Z,6,2828,2021-01-05T16:52:29.653Z
2020-11-25T00:00:00.000Z,5,2833,2021-01-05T16:52:29.653Z
2020-11-26T00:00:00.000Z,9,2842,2021-01-05T16:52:29.653Z
2020-11-27T00:00:00.000Z,6,2848,2021-01-05T16:52:29.653Z
2020-11-28T00:00:00.000Z,10,2858,2021-01-05T16:52:29.653Z
2020-11-29T00:00:00.000Z,9,2867,2021-01-05T16:52:29.653Z
2020-11-30T00:00:00.000Z,8,2875,2021-01-05T16:52:29.653Z
2020-12-01T00:00:00.000Z,10,2885,2021-01-05T16:52:29.653Z
2020-12-02T00:00:00.000Z,5,2890,2021-01-05T16:52:29.653Z
2020-12-03T00:00:00.000Z,10,2900,2021-01-05T16:52:29.653Z
2020-12-04T00:00:00.000Z,10,2910,2021-01-05T16:52:29.653Z
2020-12-05T00:00:00.000Z,10,2920,2021-01-05T16:52:29.653Z
2020-12-06T00:00:00.000Z,8,2928,2021-01-05T16:52:29.653Z
2020-12-07T00:00:00.000Z,6,2934,2021-01-05T16:52:29.653Z
2020-12-08T00:00:00.000Z,13,2947,2021-01-05T16:52:29.653Z
2020-12-09T00:00:00.000Z,15,2962,2021-01-05T16:52:29.653Z
2020-12-10T00:00:00.000Z,12,2974,2021-01-05T16:52:29.653Z
2020-12-11T00:00:00.000Z,11,2985,2021-01-05T16:52:29.653Z
2020-12-12T00:00:00.000Z,16,3001,2021-01-05T16:52:29.653Z
2020-12-13T00:00:00.000Z,9,3010,2021-01-05T16:52:29.653Z
2020-12-14T00:00:00.000Z,11,3021,2021-01-05T16:52:29.653Z
2020-12-15T00:00:00.000Z,12,3033,2021-01-05T16:52:29.653Z
2020-12-16T00:00:00.000Z,14,3047,2021-01-05T16:52:29.653Z
2020-12-17T00:00:00.000Z,15,3062,2021-01-05T16:52:29.653Z
2020-12-18T00:00:00.000Z,18,3080,2021-01-05T16:52:29.653Z
2020-12-19T00:00:00.000Z,19,3099,2021-01-05T16:52:29.653Z
2020-12-20T00:00:00.000Z,18,3117,2021-01-05T16:52:29.653Z
2020-12-21T00:00:00.000Z,17,3134,2021-01-05T16:52:29.653Z
2020-12-22T00:00:00.000Z,12,3146,2021-01-05T16:52:29.653Z
2020-12-23T00:00:00.000Z,25,3171,2021-01-05T16:52:29.653Z
2020-12-24T00:00:00.000Z,14,3185,2021-01-05T16:52:29.653Z
2020-12-25T00:00:00.000Z,20,3205,2021-01-05T16:52:29.653Z
2020-12-26T00:00:00.000Z,22,3227,2021-01-05T16:52:29.653Z
2020-12-27T00:00:00.000Z,18,3245,2021-01-05T16:52:29.653Z
2020-12-28T00:00:00.000Z,32,3277,2021-01-05T16:52:29.653Z
2020-12-29T00:00:00.000Z,31,3308,2021-01-05T16:52:29.653Z
2020-12-30T00:00:00.000Z,15,3323,2021-01-05T16:52:29.653Z
2020-12-31T00:00:00.000Z,33,3356,2021-01-05T16:52:29.653Z
2021-01-01T00:00:00.000Z,36,3392,2021-01-05T16:52:29.653Z
2021-01-02T00:00:00.000Z,27,3419,2021-01-05T16:52:29.653Z
2021-01-03T00:00:00.000Z,24,3443,2021-01-05T16:52:29.653Z
2021-01-04T00:00:00.000Z,38,3481,2021-01-05T16:52:29.653Z
2021-01-05T00:00:00.000Z,8,3489,2021-01-05T16:52:29.653Z
