section,male,female,lastUpdate,date
0,1,0,2021-01-05T16:52:29.653Z,2021-01-05T16:52:29.653Z
10,1,1,2021-01-05T16:52:29.653Z,2021-01-05T16:52:29.653Z
20,6,1,2021-01-05T16:52:29.653Z,2021-01-05T16:52:29.653Z
30,6,8,2021-01-05T16:52:29.653Z,2021-01-05T16:52:29.653Z
40,24,17,2021-01-05T16:52:29.653Z,2021-01-05T16:52:29.653Z
50,66,31,2021-01-05T16:52:29.653Z,2021-01-05T16:52:29.653Z
60,133,69,2021-01-05T16:52:29.653Z,2021-01-05T16:52:29.653Z
70,141,93,2021-01-05T16:52:29.653Z,2021-01-05T16:52:29.653Z
80,89,67,2021-01-05T16:52:29.653Z,2021-01-05T16:52:29.653Z
90,31,24,2021-01-05T16:52:29.653Z,2021-01-05T16:52:29.653Z
