section,male,female,lastUpdate,date
0,0,0,2021-03-04T07:40:39.870Z,2021-03-04T07:40:39.870Z
10,0,2,2021-03-04T07:40:39.870Z,2021-03-04T07:40:39.870Z
20,4,2,2021-03-04T07:40:39.870Z,2021-03-04T07:40:39.870Z
30,9,12,2021-03-04T07:40:39.870Z,2021-03-04T07:40:39.870Z
40,22,6,2021-03-04T07:40:39.870Z,2021-03-04T07:40:39.870Z
50,32,14,2021-03-04T07:40:39.870Z,2021-03-04T07:40:39.870Z
60,30,16,2021-03-04T07:40:39.870Z,2021-03-04T07:40:39.870Z
70,27,16,2021-03-04T07:40:39.870Z,2021-03-04T07:40:39.870Z
80,9,14,2021-03-04T07:40:39.870Z,2021-03-04T07:40:39.870Z
90,3,2,2021-03-04T07:40:39.870Z,2021-03-04T07:40:39.870Z
