section,male,female,lastUpdate,date
0,10777,10394,2020-09-23T15:16:14.847Z,2020-09-23T15:16:14.847Z
10,25360,17269,2020-09-23T15:16:14.847Z,2020-09-23T15:16:14.847Z
20,20884,19730,2020-09-23T15:16:14.847Z,2020-09-23T15:16:14.847Z
30,13778,14202,2020-09-23T15:16:14.847Z,2020-09-23T15:16:14.847Z
40,12274,13391,2020-09-23T15:16:14.847Z,2020-09-23T15:16:14.847Z
50,9507,10093,2020-09-23T15:16:14.847Z,2020-09-23T15:16:14.847Z
60,6595,6084,2020-09-23T15:16:14.847Z,2020-09-23T15:16:14.847Z
70,3145,2921,2020-09-23T15:16:14.847Z,2020-09-23T15:16:14.847Z
80,1320,1739,2020-09-23T15:16:14.847Z,2020-09-23T15:16:14.847Z
90,318,751,2020-09-23T15:16:14.847Z,2020-09-23T15:16:14.847Z
