name,amount,lastUpdate,date
hard,658,2020-09-23T15:16:14.847Z,2020-09-23T15:16:14.847Z
moderate,263,2020-09-23T15:16:14.847Z,2020-09-23T15:16:14.847Z
name,amount,lastUpdate,date
hard,658,2020-09-23T15:16:14.847Z,2020-09-23T15:16:14.847Z
moderate,263,2020-09-23T15:16:14.847Z,2020-09-23T15:16:14.847Z
