age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,306517,227470,1538337,19.9,14.8,2021-03-16T20:39:05.533Z
20-29,909503,689038,1300361,69.9,53.0,2021-03-16T20:39:05.533Z
30-39,906910,721160,1197026,75.8,60.2,2021-03-16T20:39:05.533Z
40-49,894092,762470,1098556,81.4,69.4,2021-03-16T20:39:05.533Z
50-59,733964,648492,849966,86.4,76.3,2021-03-16T20:39:05.533Z
60-69,651560,603171,741639,87.9,81.3,2021-03-16T20:39:05.533Z
70-79,473742,449258,490784,96.5,91.5,2021-03-16T20:39:05.533Z
80-89,211460,199218,225538,93.8,88.3,2021-03-16T20:39:05.533Z
90+,49594,46035,51496,96.3,89.4,2021-03-16T20:39:05.533Z
