name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שיבא,,105.3797454833984,28,2021-03-16T20:39:05.533Z,2021-03-16T20:39:05.533Z
יוספטל,,64.61538696289062,2,2021-03-16T20:39:05.533Z,2021-03-16T20:39:05.533Z
שמיר,,75.98204040527344,12,2021-03-16T20:39:05.533Z,2021-03-16T20:39:05.533Z
וולפסון,,78.47730255126953,11,2021-03-16T20:39:05.533Z,2021-03-16T20:39:05.533Z
זיו צפת,,85.01441192626953,10,2021-03-16T20:39:05.533Z,2021-03-16T20:39:05.533Z
הלל יפה,,94.36893463134766,12,2021-03-16T20:39:05.533Z,2021-03-16T20:39:05.533Z
נהריה,,,20,2021-03-16T20:39:05.533Z,2021-03-16T20:39:05.533Z
ברזילי,,78.80794525146484,36,2021-03-16T20:39:05.533Z,2021-03-16T20:39:05.533Z
פוריה,,66.47887420654297,5,2021-03-16T20:39:05.533Z,2021-03-16T20:39:05.533Z
סוראסקי,,119.4705352783203,28,2021-03-16T20:39:05.533Z,2021-03-16T20:39:05.533Z
בני ציון,,85.91223907470703,4,2021-03-16T20:39:05.533Z,2021-03-16T20:39:05.533Z
רבין ק. בילינסון,,93.65269470214844,8,2021-03-16T20:39:05.533Z,2021-03-16T20:39:05.533Z
סורוקה,,84.01390075683594,36,2021-03-16T20:39:05.533Z,2021-03-16T20:39:05.533Z
מאיר,,84.96144104003906,15,2021-03-16T20:39:05.533Z,2021-03-16T20:39:05.533Z
קפלן,,87.18411254882812,17,2021-03-16T20:39:05.533Z,2021-03-16T20:39:05.533Z
"רמב""ם",,99.48770141601562,6,2021-03-16T20:39:05.533Z,2021-03-16T20:39:05.533Z
הכרמל,,,0,2021-03-16T20:39:05.533Z,2021-03-16T20:39:05.533Z
השרון ק. גולדה,,78.00830078125,8,2021-03-16T20:39:05.533Z,2021-03-16T20:39:05.533Z
הדסה עין כרם,,100.7936477661133,43,2021-03-16T20:39:05.533Z,2021-03-16T20:39:05.533Z
הסקוטי,,28.5714282989502,6,2021-03-16T20:39:05.533Z,2021-03-16T20:39:05.533Z
המשפחה הקדושה,,,0,2021-03-16T20:39:05.533Z,2021-03-16T20:39:05.533Z
סנט ג'וזף,,,0,2021-03-16T20:39:05.533Z,2021-03-16T20:39:05.533Z
שערי צדק,,99.38574981689453,8,2021-03-16T20:39:05.533Z,2021-03-16T20:39:05.533Z
אל מקאסד,,,0,2021-03-16T20:39:05.533Z,2021-03-16T20:39:05.533Z
לניאדו,,107.2423400878906,8,2021-03-16T20:39:05.533Z,2021-03-16T20:39:05.533Z
אוגוסטה ויקטוריה,,,1,2021-03-16T20:39:05.533Z,2021-03-16T20:39:05.533Z
מעייני הישועה,,103.7974700927734,9,2021-03-16T20:39:05.533Z,2021-03-16T20:39:05.533Z
אסותא אשדוד,,,5,2021-03-16T20:39:05.533Z,2021-03-16T20:39:05.533Z
שניידר,,,0,2021-03-16T20:39:05.533Z,2021-03-16T20:39:05.533Z
סנט וינסנט,,,0,2021-03-16T20:39:05.533Z,2021-03-16T20:39:05.533Z
המרכזי בעמק,,84.6551742553711,15,2021-03-16T20:39:05.533Z,2021-03-16T20:39:05.533Z
