name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
אוגוסטה ויקטוריה,,,0,2020-10-15T03:58:03.073Z,2020-10-15T03:58:03.073Z
שערי צדק,,100.0,47,2020-10-15T03:58:03.073Z,2020-10-15T03:58:03.073Z
אסותא אשדוד,,,15,2020-10-15T03:58:03.073Z,2020-10-15T03:58:03.073Z
בני ציון,,74.36489868164062,48,2020-10-15T03:58:03.073Z,2020-10-15T03:58:03.073Z
ברזילי,,71.33333587646484,45,2020-10-15T03:58:03.073Z,2020-10-15T03:58:03.073Z
הדסה עין כרם,,109.5816497802734,43,2020-10-15T03:58:03.073Z,2020-10-15T03:58:03.073Z
הכרמל,,71.77914428710938,12,2020-10-15T03:58:03.073Z,2020-10-15T03:58:03.073Z
הלל יפה,,88.73786163330078,26,2020-10-15T03:58:03.073Z,2020-10-15T03:58:03.073Z
המרכזי בעמק,,74.48275756835938,70,2020-10-15T03:58:03.073Z,2020-10-15T03:58:03.073Z
המשפחה הקדושה,,,0,2020-10-15T03:58:03.073Z,2020-10-15T03:58:03.073Z
הסקוטי,,100.0,3,2020-10-15T03:58:03.073Z,2020-10-15T03:58:03.073Z
השרון ק. גולדה,,65.56016540527344,3,2020-10-15T03:58:03.073Z,2020-10-15T03:58:03.073Z
וולפסון,,72.18154907226562,27,2020-10-15T03:58:03.073Z,2020-10-15T03:58:03.073Z
זיו צפת,,72.91065979003906,5,2020-10-15T03:58:03.073Z,2020-10-15T03:58:03.073Z
לניאדו,,84.40111541748047,37,2020-10-15T03:58:03.073Z,2020-10-15T03:58:03.073Z
אל מקאסד,,,0,2020-10-15T03:58:03.073Z,2020-10-15T03:58:03.073Z
מעייני הישועה,,91.69329071044922,18,2020-10-15T03:58:03.073Z,2020-10-15T03:58:03.073Z
נהריה,,71.2309799194336,26,2020-10-15T03:58:03.073Z,2020-10-15T03:58:03.073Z
סוראסקי,,101.1101608276367,46,2020-10-15T03:58:03.073Z,2020-10-15T03:58:03.073Z
סורוקה,,68.72284698486328,20,2020-10-15T03:58:03.073Z,2020-10-15T03:58:03.073Z
סנט ג'וזף,,,0,2020-10-15T03:58:03.073Z,2020-10-15T03:58:03.073Z
סנט וינסנט,,52.23880767822266,2,2020-10-15T03:58:03.073Z,2020-10-15T03:58:03.073Z
פוריה,,65.35211181640625,10,2020-10-15T03:58:03.073Z,2020-10-15T03:58:03.073Z
קפלן,,85.19855499267578,29,2020-10-15T03:58:03.073Z,2020-10-15T03:58:03.073Z
רבין ק. בילינסון,,90.53892517089844,72,2020-10-15T03:58:03.073Z,2020-10-15T03:58:03.073Z
"רמב""ם",,84.32989501953125,25,2020-10-15T03:58:03.073Z,2020-10-15T03:58:03.073Z
שיבא,,91.64556884765625,56,2020-10-15T03:58:03.073Z,2020-10-15T03:58:03.073Z
שמיר (אסף הרופא),,71.71717071533203,34,2020-10-15T03:58:03.073Z,2020-10-15T03:58:03.073Z
שניידר,,,0,2020-10-15T03:58:03.073Z,2020-10-15T03:58:03.073Z
מאיר,,68.89459991455078,37,2020-10-15T03:58:03.073Z,2020-10-15T03:58:03.073Z
