section,male,female,lastUpdate,date
0,1,1,2021-01-07T06:14:34.303Z,2021-01-07T06:14:34.303Z
10,1,2,2021-01-07T06:14:34.303Z,2021-01-07T06:14:34.303Z
20,5,7,2021-01-07T06:14:34.303Z,2021-01-07T06:14:34.303Z
30,12,7,2021-01-07T06:14:34.303Z,2021-01-07T06:14:34.303Z
40,23,23,2021-01-07T06:14:34.303Z,2021-01-07T06:14:34.303Z
50,126,63,2021-01-07T06:14:34.303Z,2021-01-07T06:14:34.303Z
60,330,135,2021-01-07T06:14:34.303Z,2021-01-07T06:14:34.303Z
70,580,291,2021-01-07T06:14:34.303Z,2021-01-07T06:14:34.303Z
80,651,551,2021-01-07T06:14:34.303Z,2021-01-07T06:14:34.303Z
90,296,422,2021-01-07T06:14:34.303Z,2021-01-07T06:14:34.303Z
