section,male,female,lastUpdate,date
0,26279,24867,2021-01-07T06:14:34.303Z,2021-01-07T06:14:34.303Z
10,53041,42195,2021-01-07T06:14:34.303Z,2021-01-07T06:14:34.303Z
20,45800,44255,2021-01-07T06:14:34.303Z,2021-01-07T06:14:34.303Z
30,32184,33155,2021-01-07T06:14:34.303Z,2021-01-07T06:14:34.303Z
40,28066,30636,2021-01-07T06:14:34.303Z,2021-01-07T06:14:34.303Z
50,21761,23029,2021-01-07T06:14:34.303Z,2021-01-07T06:14:34.303Z
60,15988,14650,2021-01-07T06:14:34.303Z,2021-01-07T06:14:34.303Z
70,7959,7362,2021-01-07T06:14:34.303Z,2021-01-07T06:14:34.303Z
80,3360,4324,2021-01-07T06:14:34.303Z,2021-01-07T06:14:34.303Z
90,862,1871,2021-01-07T06:14:34.303Z,2021-01-07T06:14:34.303Z
