section,male,female,lastUpdate,date
0,1,3,2021-04-09T13:12:08.223Z,2021-04-09T13:12:08.223Z
10,1,0,2021-04-09T13:12:08.223Z,2021-04-09T13:12:08.223Z
20,4,1,2021-04-09T13:12:08.223Z,2021-04-09T13:12:08.223Z
30,6,9,2021-04-09T13:12:08.223Z,2021-04-09T13:12:08.223Z
40,21,9,2021-04-09T13:12:08.223Z,2021-04-09T13:12:08.223Z
50,40,24,2021-04-09T13:12:08.223Z,2021-04-09T13:12:08.223Z
60,28,30,2021-04-09T13:12:08.223Z,2021-04-09T13:12:08.223Z
70,25,20,2021-04-09T13:12:08.223Z,2021-04-09T13:12:08.223Z
80,18,14,2021-04-09T13:12:08.223Z,2021-04-09T13:12:08.223Z
90,2,4,2021-04-09T13:12:08.223Z,2021-04-09T13:12:08.223Z
