section,male,female,lastUpdate,date
0,2,1,2021-01-15T03:51:47.650Z,2021-01-15T03:51:47.650Z
10,2,2,2021-01-15T03:51:47.650Z,2021-01-15T03:51:47.650Z
20,6,9,2021-01-15T03:51:47.650Z,2021-01-15T03:51:47.650Z
30,13,8,2021-01-15T03:51:47.650Z,2021-01-15T03:51:47.650Z
40,24,24,2021-01-15T03:51:47.650Z,2021-01-15T03:51:47.650Z
50,132,64,2021-01-15T03:51:47.650Z,2021-01-15T03:51:47.650Z
60,364,153,2021-01-15T03:51:47.650Z,2021-01-15T03:51:47.650Z
70,641,310,2021-01-15T03:51:47.650Z,2021-01-15T03:51:47.650Z
80,720,603,2021-01-15T03:51:47.650Z,2021-01-15T03:51:47.650Z
90,334,457,2021-01-15T03:51:47.650Z,2021-01-15T03:51:47.650Z
