section,male,female,lastUpdate,date
0,0,1,2021-01-15T03:51:47.650Z,2021-01-15T03:51:47.650Z
10,2,2,2021-01-15T03:51:47.650Z,2021-01-15T03:51:47.650Z
20,3,4,2021-01-15T03:51:47.650Z,2021-01-15T03:51:47.650Z
30,13,10,2021-01-15T03:51:47.650Z,2021-01-15T03:51:47.650Z
40,49,22,2021-01-15T03:51:47.650Z,2021-01-15T03:51:47.650Z
50,107,44,2021-01-15T03:51:47.650Z,2021-01-15T03:51:47.650Z
60,164,88,2021-01-15T03:51:47.650Z,2021-01-15T03:51:47.650Z
70,163,119,2021-01-15T03:51:47.650Z,2021-01-15T03:51:47.650Z
80,116,98,2021-01-15T03:51:47.650Z,2021-01-15T03:51:47.650Z
90,28,52,2021-01-15T03:51:47.650Z,2021-01-15T03:51:47.650Z
