name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שיבא,,104.7468338012695,26,2021-03-21T05:22:42.567Z,2021-03-21T05:22:42.567Z
יוספטל,,44.61538314819336,3,2021-03-21T05:22:42.567Z,2021-03-21T05:22:42.567Z
שמיר,,60.26935958862305,10,2021-03-21T05:22:42.567Z,2021-03-21T05:22:42.567Z
וולפסון,,65.00732421875,17,2021-03-21T05:22:42.567Z,2021-03-21T05:22:42.567Z
זיו צפת,,61.09510040283203,9,2021-03-21T05:22:42.567Z,2021-03-21T05:22:42.567Z
הלל יפה,,82.9126205444336,13,2021-03-21T05:22:42.567Z,2021-03-21T05:22:42.567Z
נהריה,,74.38356018066406,17,2021-03-21T05:22:42.567Z,2021-03-21T05:22:42.567Z
ברזילי,,72.01986694335938,36,2021-03-21T05:22:42.567Z,2021-03-21T05:22:42.567Z
פוריה,,67.32394409179688,5,2021-03-21T05:22:42.567Z,2021-03-21T05:22:42.567Z
סוראסקי,,101.2809600830078,21,2021-03-21T05:22:42.567Z,2021-03-21T05:22:42.567Z
בני ציון,,65.58891296386719,3,2021-03-21T05:22:42.567Z,2021-03-21T05:22:42.567Z
רבין ק. בילינסון,,78.443115234375,17,2021-03-21T05:22:42.567Z,2021-03-21T05:22:42.567Z
סורוקה,,72.3718490600586,24,2021-03-21T05:22:42.567Z,2021-03-21T05:22:42.567Z
מאיר,,85.98971557617188,6,2021-03-21T05:22:42.567Z,2021-03-21T05:22:42.567Z
קפלן,,97.65342712402344,14,2021-03-21T05:22:42.567Z,2021-03-21T05:22:42.567Z
"רמב""ם",,85.14344024658203,7,2021-03-21T05:22:42.567Z,2021-03-21T05:22:42.567Z
הכרמל,,,0,2021-03-21T05:22:42.567Z,2021-03-21T05:22:42.567Z
השרון ק. גולדה,,53.94190979003906,7,2021-03-21T05:22:42.567Z,2021-03-21T05:22:42.567Z
הדסה עין כרם,,99.6031723022461,30,2021-03-21T05:22:42.567Z,2021-03-21T05:22:42.567Z
הסקוטי,,28.5714282989502,8,2021-03-21T05:22:42.567Z,2021-03-21T05:22:42.567Z
סנט וינסנט,,,0,2021-03-21T05:22:42.567Z,2021-03-21T05:22:42.567Z
המשפחה הקדושה,,,0,2021-03-21T05:22:42.567Z,2021-03-21T05:22:42.567Z
סנט ג'וזף,,,1,2021-03-21T05:22:42.567Z,2021-03-21T05:22:42.567Z
שערי צדק,,89.68058776855469,13,2021-03-21T05:22:42.567Z,2021-03-21T05:22:42.567Z
אל מקאסד,,,0,2021-03-21T05:22:42.567Z,2021-03-21T05:22:42.567Z
לניאדו,,83.56546020507812,5,2021-03-21T05:22:42.567Z,2021-03-21T05:22:42.567Z
אוגוסטה ויקטוריה,,,1,2021-03-21T05:22:42.567Z,2021-03-21T05:22:42.567Z
מעייני הישועה,,89.24050903320312,8,2021-03-21T05:22:42.567Z,2021-03-21T05:22:42.567Z
אסותא אשדוד,,,4,2021-03-21T05:22:42.567Z,2021-03-21T05:22:42.567Z
שניידר,,,0,2021-03-21T05:22:42.567Z,2021-03-21T05:22:42.567Z
המרכזי בעמק,,67.24137878417969,11,2021-03-21T05:22:42.567Z,2021-03-21T05:22:42.567Z
