total_beds,total_occupancy,easy_occupancy,medium_occupancy,hard_occupancy,critical_occupancy,lastUpdate
0,0,0,0,0,0,2021-03-21T05:22:42.567Z
0,0,0,0,0,0,2021-03-21T05:22:42.567Z
