section,male,female,lastUpdate,date
0,,1,2020-11-02T18:57:59.520Z,2020-11-02T18:57:59.520Z
10,1.0,3,2020-11-02T18:57:59.520Z,2020-11-02T18:57:59.520Z
20,1.0,2,2020-11-02T18:57:59.520Z,2020-11-02T18:57:59.520Z
30,10.0,5,2020-11-02T18:57:59.520Z,2020-11-02T18:57:59.520Z
40,19.0,9,2020-11-02T18:57:59.520Z,2020-11-02T18:57:59.520Z
50,84.0,44,2020-11-02T18:57:59.520Z,2020-11-02T18:57:59.520Z
60,226.0,94,2020-11-02T18:57:59.520Z,2020-11-02T18:57:59.520Z
70,424.0,205,2020-11-02T18:57:59.520Z,2020-11-02T18:57:59.520Z
80,500.0,395,2020-11-02T18:57:59.520Z,2020-11-02T18:57:59.520Z
90,222.0,333,2020-11-02T18:57:59.520Z,2020-11-02T18:57:59.520Z
