section,male,female,lastUpdate,date
0,2,2,2020-12-29T17:14:37.160Z,2020-12-29T17:14:37.160Z
10,1,2,2020-12-29T17:14:37.160Z,2020-12-29T17:14:37.160Z
20,3,6,2020-12-29T17:14:37.160Z,2020-12-29T17:14:37.160Z
30,12,8,2020-12-29T17:14:37.160Z,2020-12-29T17:14:37.160Z
40,22,15,2020-12-29T17:14:37.160Z,2020-12-29T17:14:37.160Z
50,117,60,2020-12-29T17:14:37.160Z,2020-12-29T17:14:37.160Z
60,314,129,2020-12-29T17:14:37.160Z,2020-12-29T17:14:37.160Z
70,551,267,2020-12-29T17:14:37.160Z,2020-12-29T17:14:37.160Z
80,600,511,2020-12-29T17:14:37.160Z,2020-12-29T17:14:37.160Z
90,266,398,2020-12-29T17:14:37.160Z,2020-12-29T17:14:37.160Z
