Verified_Doctors,Verified_Nurses,isolated_Nurses,isolated_Doctors,isolated_Other_Sector,lastUpdate,date
174,331,825,395,1675,2020-09-09T16:03:07.143Z,2020-09-09T16:03:07.143Z
