date,new_hospitalized,Counthospitalized,Counthospitalized_without_release,CountHardStatus,CountMediumStatus,CountEasyStatus,CountBreath,CountDeath,total_beds,StandardOccupancy,num_visits,patients_home,patients_hotel,lastUpdate
2020-03-02T00:00:00.000Z,1,11,11,0,0,11,0,0,1365,0.00805860805860806,5632,-223,0,2020-09-09T16:03:07.143Z
2020-03-03T00:00:00.000Z,0,10,10,0,0,10,0,0,1365,0.007326007326007326,7857,-220,0,2020-09-09T16:03:07.143Z
2020-03-04T00:00:00.000Z,0,12,11,0,0,12,0,0,1365,0.008791208791208791,7012,-222,0,2020-09-09T16:03:07.143Z
2020-03-05T00:00:00.000Z,1,13,13,1,0,12,0,0,1365,0.009523809523809525,7012,-222,0,2020-09-09T16:03:07.143Z
2020-03-06T00:00:00.000Z,1,16,16,2,0,14,1,0,1365,0.01172161172161172,5177,-221,0,2020-09-09T16:03:07.143Z
2020-03-07T00:00:00.000Z,1,20,20,3,0,17,2,0,1365,0.01465201465201465,4861,-221,0,2020-09-09T16:03:07.143Z
2020-03-08T00:00:00.000Z,2,26,26,5,0,21,4,0,1365,0.01904761904761905,7330,-219,0,2020-09-09T16:03:07.143Z
2020-03-09T00:00:00.000Z,7,39,39,6,0,33,5,0,1365,0.02857142857142857,6205,-228,0,2020-09-09T16:03:07.143Z
2020-03-10T00:00:00.000Z,2,59,59,6,0,53,5,0,1365,0.04322344322344322,6021,-215,0,2020-09-09T16:03:07.143Z
2020-03-11T00:00:00.000Z,10,81,81,7,1,73,6,0,1365,0.05934065934065934,5981,-217,0,2020-09-09T16:03:07.143Z
2020-03-12T00:00:00.000Z,6,103,101,7,1,95,6,0,1365,0.07545787545787545,5983,-216,0,2020-09-09T16:03:07.143Z
2020-03-13T00:00:00.000Z,10,123,122,7,4,112,6,0,1365,0.09010989010989011,4121,-202,0,2020-09-09T16:03:07.143Z
2020-03-14T00:00:00.000Z,20,162,161,6,4,152,4,0,1365,0.1186813186813187,3692,-212,0,2020-09-09T16:03:07.143Z
2020-03-15T00:00:00.000Z,37,202,200,9,6,187,6,0,1365,0.147985347985348,5489,-213,0,2020-09-09T16:03:07.143Z
2020-03-16T00:00:00.000Z,27,221,215,11,5,205,7,0,1365,0.1619047619047619,4759,-155,0,2020-09-09T16:03:07.143Z
2020-03-17T00:00:00.000Z,46,256,256,12,6,238,7,0,1365,0.1875457875457876,4338,-106,0,2020-09-09T16:03:07.143Z
2020-03-18T00:00:00.000Z,54,306,269,16,11,279,7,0,1365,0.2241758241758242,3920,-6,0,2020-09-09T16:03:07.143Z
2020-03-19T00:00:00.000Z,31,295,264,21,11,263,12,0,1365,0.2161172161172161,4053,125,0,2020-09-09T16:03:07.143Z
2020-03-20T00:00:00.000Z,30,289,251,23,14,252,12,1,1365,0.2117216117216117,3207,300,0,2020-09-09T16:03:07.143Z
2020-03-21T00:00:00.000Z,35,277,274,27,21,229,15,0,1365,0.2029304029304029,2905,483,0,2020-09-09T16:03:07.143Z
2020-03-22T00:00:00.000Z,54,324,305,37,32,255,22,0,1365,0.2373626373626374,4523,698,0,2020-09-09T16:03:07.143Z
2020-03-23T00:00:00.000Z,58,352,323,42,36,274,24,0,1365,0.2578754578754579,4053,1019,0,2020-09-09T16:03:07.143Z
2020-03-24T00:00:00.000Z,82,395,343,45,48,302,26,3,1365,0.2893772893772894,3963,1411,0,2020-09-09T16:03:07.143Z
2020-03-25T00:00:00.000Z,81,413,397,49,53,311,28,1,1365,0.3025641025641025,3666,1769,0,2020-09-09T16:03:07.143Z
2020-03-26T00:00:00.000Z,83,464,413,54,65,345,31,5,1365,0.3399267399267399,3925,2249,0,2020-09-09T16:03:07.143Z
2020-03-27T00:00:00.000Z,110,515,469,65,69,381,37,2,1365,0.3772893772893773,3267,2614,0,2020-09-09T16:03:07.143Z
2020-03-28T00:00:00.000Z,53,513,485,69,82,362,41,1,1365,0.3758241758241758,2834,3054,0,2020-09-09T16:03:07.143Z
2020-03-29T00:00:00.000Z,70,544,516,79,88,377,50,3,1365,0.3985347985347986,4289,3517,0,2020-09-09T16:03:07.143Z
2020-03-30T00:00:00.000Z,121,619,570,88,103,428,55,1,1365,0.4534798534798535,3886,3971,0,2020-09-09T16:03:07.143Z
2020-03-31T00:00:00.000Z,111,668,628,97,113,458,64,4,1365,0.4893772893772894,4005,4579,0,2020-09-09T16:03:07.143Z
2020-04-01T00:00:00.000Z,147,769,728,111,143,515,72,8,1365,0.5633699633699634,4088,4421,689,2020-09-09T16:03:07.143Z
2020-04-02T00:00:00.000Z,115,813,728,113,145,555,79,10,1365,0.5956043956043956,4284,5002,720,2020-09-09T16:03:07.143Z
2020-04-03T00:00:00.000Z,97,804,719,130,159,515,93,5,1365,0.589010989010989,3494,5512,717,2020-09-09T16:03:07.143Z
2020-04-04T00:00:00.000Z,73,791,752,139,171,481,107,7,1365,0.5794871794871795,3155,5839,718,2020-09-09T16:03:07.143Z
2020-04-05T00:00:00.000Z,100,827,743,135,194,498,107,6,1365,0.6058608058608058,4495,6344,693,2020-09-09T16:03:07.143Z
2020-04-06T00:00:00.000Z,93,814,703,147,209,458,110,7,1365,0.5963369963369963,4088,6618,796,2020-09-09T16:03:07.143Z
2020-04-07T00:00:00.000Z,72,748,656,159,201,388,106,7,1365,0.547985347985348,4313,6870,819,2020-09-09T16:03:07.143Z
2020-04-08T00:00:00.000Z,57,695,622,166,193,336,115,9,1365,0.5091575091575091,3511,7038,859,2020-09-09T16:03:07.143Z
2020-04-09T00:00:00.000Z,65,665,634,166,187,312,117,9,1365,0.4871794871794872,3363,7158,944,2020-09-09T16:03:07.143Z
2020-04-10T00:00:00.000Z,56,670,598,170,170,330,128,8,1365,0.4908424908424908,4086,7281,1002,2020-09-09T16:03:07.143Z
2020-04-11T00:00:00.000Z,39,627,595,182,162,283,130,6,1365,0.4593406593406593,3172,7386,1061,2020-09-09T16:03:07.143Z
2020-04-12T00:00:00.000Z,90,667,620,177,174,316,130,7,1365,0.4886446886446886,4965,7526,1074,2020-09-09T16:03:07.143Z
2020-04-13T00:00:00.000Z,91,691,629,192,169,330,137,8,1365,0.5062271062271062,4653,7510,1181,2020-09-09T16:03:07.143Z
2020-04-14T00:00:00.000Z,75,676,631,178,170,328,134,8,1365,0.4952380952380953,4376,7469,1229,2020-09-09T16:03:07.143Z
2020-04-15T00:00:00.000Z,69,673,655,180,174,319,133,13,1365,0.4930402930402931,3492,7424,1238,2020-09-09T16:03:07.143Z
2020-04-16T00:00:00.000Z,51,702,643,180,162,360,136,7,1365,0.5142857142857142,5388,7227,1366,2020-09-09T16:03:07.143Z
2020-04-17T00:00:00.000Z,48,666,613,166,163,337,125,9,1365,0.4879120879120879,4188,7177,1348,2020-09-09T16:03:07.143Z
2020-04-18T00:00:00.000Z,42,644,619,174,141,329,118,11,1365,0.4717948717948718,3825,6750,1661,2020-09-09T16:03:07.143Z
2020-04-19T00:00:00.000Z,40,621,571,157,147,317,118,8,1365,0.4549450549450549,5788,6703,1707,2020-09-09T16:03:07.143Z
2020-04-20T00:00:00.000Z,49,612,560,154,135,323,123,6,1365,0.4483516483516484,5097,6448,1723,2020-09-09T16:03:07.143Z
2020-04-21T00:00:00.000Z,27,546,510,145,147,254,119,9,1365,0.4,4921,6287,1738,2020-09-09T16:03:07.143Z
2020-04-22T00:00:00.000Z,36,533,498,149,124,260,110,3,1365,0.3904761904761905,4822,6151,1739,2020-09-09T16:03:07.143Z
2020-04-23T00:00:00.000Z,32,502,454,146,107,249,114,4,1365,0.3677655677655678,5353,6215,1605,2020-09-09T16:03:07.143Z
2020-04-24T00:00:00.000Z,26,462,440,144,109,209,108,3,1365,0.3384615384615385,4411,5816,1751,2020-09-09T16:03:07.143Z
2020-04-25T00:00:00.000Z,8,442,429,136,105,201,107,3,1365,0.3238095238095238,3643,5543,1762,2020-09-09T16:03:07.143Z
2020-04-26T00:00:00.000Z,33,441,415,142,92,207,111,2,1365,0.3230769230769231,5757,5421,1737,2020-09-09T16:03:07.143Z
2020-04-27T00:00:00.000Z,21,415,382,133,88,194,102,4,1365,0.304029304029304,5298,4982,1775,2020-09-09T16:03:07.143Z
2020-04-28T00:00:00.000Z,28,391,367,128,85,178,101,5,1365,0.2864468864468864,4854,4707,1726,2020-09-09T16:03:07.143Z
2020-04-29T00:00:00.000Z,23,377,362,121,87,169,96,6,1365,0.2761904761904762,4207,4351,1726,2020-09-09T16:03:07.143Z
2020-04-30T00:00:00.000Z,19,378,346,113,88,177,90,6,1365,0.2769230769230769,5673,4097,1721,2020-09-09T16:03:07.143Z
2020-05-01T00:00:00.000Z,20,353,333,111,85,157,89,4,1365,0.2586080586080586,4551,3556,1746,2020-09-09T16:03:07.143Z
2020-05-02T00:00:00.000Z,13,335,328,112,67,156,90,3,1365,0.2454212454212454,3973,3492,1610,2020-09-09T16:03:07.143Z
2020-05-03T00:00:00.000Z,14,324,300,102,72,150,84,3,1365,0.2373626373626374,5982,3404,1591,2020-09-09T16:03:07.143Z
2020-05-04T00:00:00.000Z,19,320,289,98,74,148,78,3,1365,0.2344322344322344,5531,3153,1545,2020-09-09T16:03:07.143Z
2020-05-05T00:00:00.000Z,9,278,264,92,66,120,72,2,1365,0.2036630036630037,5408,2915,1488,2020-09-09T16:03:07.143Z
2020-05-06T00:00:00.000Z,15,270,251,89,63,118,70,1,1365,0.1978021978021978,5362,2833,1439,2020-09-09T16:03:07.143Z
2020-05-07T00:00:00.000Z,13,258,247,85,62,111,71,1,1365,0.189010989010989,5634,2646,1423,2020-09-09T16:03:07.143Z
2020-05-08T00:00:00.000Z,13,240,237,78,54,108,64,6,1365,0.1758241758241758,4819,2446,1365,2020-09-09T16:03:07.143Z
2020-05-09T00:00:00.000Z,10,240,238,78,50,112,64,2,1365,0.1758241758241758,3270,2519,1204,2020-09-09T16:03:07.143Z
2020-05-10T00:00:00.000Z,14,244,226,74,52,118,66,5,1365,0.1787545787545788,6334,2433,1202,2020-09-09T16:03:07.143Z
2020-05-11T00:00:00.000Z,9,227,211,69,55,103,60,5,1365,0.1663003663003663,5506,2047,1208,2020-09-09T16:03:07.143Z
