section,male,female,lastUpdate,date
0,1,1,2021-01-26T17:48:49.590Z,2021-01-26T17:48:49.590Z
10,0,0,2021-01-26T17:48:49.590Z,2021-01-26T17:48:49.590Z
20,3,1,2021-01-26T17:48:49.590Z,2021-01-26T17:48:49.590Z
30,5,7,2021-01-26T17:48:49.590Z,2021-01-26T17:48:49.590Z
40,18,12,2021-01-26T17:48:49.590Z,2021-01-26T17:48:49.590Z
50,43,10,2021-01-26T17:48:49.590Z,2021-01-26T17:48:49.590Z
60,64,28,2021-01-26T17:48:49.590Z,2021-01-26T17:48:49.590Z
70,39,30,2021-01-26T17:48:49.590Z,2021-01-26T17:48:49.590Z
80,17,16,2021-01-26T17:48:49.590Z,2021-01-26T17:48:49.590Z
90,4,5,2021-01-26T17:48:49.590Z,2021-01-26T17:48:49.590Z
