section,male,female,lastUpdate,date
0,2,2,2021-02-10T16:21:14.940Z,2021-02-10T16:21:14.940Z
10,3,2,2021-02-10T16:21:14.940Z,2021-02-10T16:21:14.940Z
20,12,9,2021-02-10T16:21:14.940Z,2021-02-10T16:21:14.940Z
30,17,13,2021-02-10T16:21:14.940Z,2021-02-10T16:21:14.940Z
40,41,33,2021-02-10T16:21:14.940Z,2021-02-10T16:21:14.940Z
50,177,83,2021-02-10T16:21:14.940Z,2021-02-10T16:21:14.940Z
60,499,214,2021-02-10T16:21:14.940Z,2021-02-10T16:21:14.940Z
70,857,439,2021-02-10T16:21:14.940Z,2021-02-10T16:21:14.940Z
80,958,810,2021-02-10T16:21:14.940Z,2021-02-10T16:21:14.940Z
90,462,610,2021-02-10T16:21:14.940Z,2021-02-10T16:21:14.940Z
