section,male,female,lastUpdate,date
0,0,1,2021-02-10T16:21:14.940Z,2021-02-10T16:21:14.940Z
10,0,2,2021-02-10T16:21:14.940Z,2021-02-10T16:21:14.940Z
20,4,4,2021-02-10T16:21:14.940Z,2021-02-10T16:21:14.940Z
30,9,9,2021-02-10T16:21:14.940Z,2021-02-10T16:21:14.940Z
40,20,11,2021-02-10T16:21:14.940Z,2021-02-10T16:21:14.940Z
50,45,19,2021-02-10T16:21:14.940Z,2021-02-10T16:21:14.940Z
60,45,31,2021-02-10T16:21:14.940Z,2021-02-10T16:21:14.940Z
70,47,27,2021-02-10T16:21:14.940Z,2021-02-10T16:21:14.940Z
80,12,18,2021-02-10T16:21:14.940Z,2021-02-10T16:21:14.940Z
90,4,1,2021-02-10T16:21:14.940Z,2021-02-10T16:21:14.940Z
