name,amount,lastUpdate,date
hard,398,2020-08-23T19:24:52.200Z,2020-08-23T19:24:52.200Z
moderate,195,2020-08-23T19:24:52.200Z,2020-08-23T19:24:52.200Z
name,amount,lastUpdate,date
hard,398,2020-08-23T19:24:52.200Z,2020-08-23T19:24:52.200Z
moderate,195,2020-08-23T19:24:52.200Z,2020-08-23T19:24:52.200Z
