date,amount,total,lastUpdate
2021-02-27T00:00:00.000Z,28,5733,2021-04-25T06:14:11.900Z
2021-02-28T00:00:00.000Z,21,5754,2021-04-25T06:14:11.900Z
2021-03-01T00:00:00.000Z,18,5772,2021-04-25T06:14:11.900Z
2021-03-02T00:00:00.000Z,21,5793,2021-04-25T06:14:11.900Z
2021-03-03T00:00:00.000Z,16,5809,2021-04-25T06:14:11.900Z
2021-03-04T00:00:00.000Z,17,5826,2021-04-25T06:14:11.900Z
2021-03-05T00:00:00.000Z,18,5844,2021-04-25T06:14:11.900Z
2021-03-06T00:00:00.000Z,20,5864,2021-04-25T06:14:11.900Z
2021-03-07T00:00:00.000Z,15,5879,2021-04-25T06:14:11.900Z
2021-03-08T00:00:00.000Z,22,5901,2021-04-25T06:14:11.900Z
2021-03-09T00:00:00.000Z,15,5916,2021-04-25T06:14:11.900Z
2021-03-10T00:00:00.000Z,17,5933,2021-04-25T06:14:11.900Z
2021-03-11T00:00:00.000Z,18,5951,2021-04-25T06:14:11.900Z
2021-03-12T00:00:00.000Z,12,5963,2021-04-25T06:14:11.900Z
2021-03-13T00:00:00.000Z,16,5979,2021-04-25T06:14:11.900Z
2021-03-14T00:00:00.000Z,27,6006,2021-04-25T06:14:11.900Z
2021-03-15T00:00:00.000Z,16,6022,2021-04-25T06:14:11.900Z
2021-03-16T00:00:00.000Z,17,6039,2021-04-25T06:14:11.900Z
2021-03-17T00:00:00.000Z,13,6052,2021-04-25T06:14:11.900Z
2021-03-18T00:00:00.000Z,8,6060,2021-04-25T06:14:11.900Z
2021-03-19T00:00:00.000Z,12,6072,2021-04-25T06:14:11.900Z
2021-03-20T00:00:00.000Z,7,6079,2021-04-25T06:14:11.900Z
2021-03-21T00:00:00.000Z,15,6094,2021-04-25T06:14:11.900Z
2021-03-22T00:00:00.000Z,13,6107,2021-04-25T06:14:11.900Z
2021-03-23T00:00:00.000Z,15,6122,2021-04-25T06:14:11.900Z
2021-03-24T00:00:00.000Z,10,6132,2021-04-25T06:14:11.900Z
2021-03-25T00:00:00.000Z,10,6142,2021-04-25T06:14:11.900Z
2021-03-26T00:00:00.000Z,11,6153,2021-04-25T06:14:11.900Z
2021-03-27T00:00:00.000Z,6,6159,2021-04-25T06:14:11.900Z
2021-03-28T00:00:00.000Z,12,6171,2021-04-25T06:14:11.900Z
2021-03-29T00:00:00.000Z,9,6180,2021-04-25T06:14:11.900Z
2021-03-30T00:00:00.000Z,11,6191,2021-04-25T06:14:11.900Z
2021-03-31T00:00:00.000Z,16,6207,2021-04-25T06:14:11.900Z
2021-04-01T00:00:00.000Z,7,6214,2021-04-25T06:14:11.900Z
2021-04-02T00:00:00.000Z,15,6229,2021-04-25T06:14:11.900Z
2021-04-03T00:00:00.000Z,7,6236,2021-04-25T06:14:11.900Z
2021-04-04T00:00:00.000Z,8,6244,2021-04-25T06:14:11.900Z
2021-04-05T00:00:00.000Z,6,6250,2021-04-25T06:14:11.900Z
2021-04-06T00:00:00.000Z,6,6256,2021-04-25T06:14:11.900Z
2021-04-07T00:00:00.000Z,9,6265,2021-04-25T06:14:11.900Z
2021-04-08T00:00:00.000Z,11,6276,2021-04-25T06:14:11.900Z
2021-04-09T00:00:00.000Z,10,6286,2021-04-25T06:14:11.900Z
2021-04-10T00:00:00.000Z,9,6295,2021-04-25T06:14:11.900Z
2021-04-11T00:00:00.000Z,6,6301,2021-04-25T06:14:11.900Z
2021-04-12T00:00:00.000Z,6,6307,2021-04-25T06:14:11.900Z
2021-04-13T00:00:00.000Z,13,6320,2021-04-25T06:14:11.900Z
2021-04-14T00:00:00.000Z,3,6323,2021-04-25T06:14:11.900Z
2021-04-15T00:00:00.000Z,2,6325,2021-04-25T06:14:11.900Z
2021-04-16T00:00:00.000Z,5,6330,2021-04-25T06:14:11.900Z
2021-04-17T00:00:00.000Z,6,6336,2021-04-25T06:14:11.900Z
2021-04-18T00:00:00.000Z,4,6340,2021-04-25T06:14:11.900Z
2021-04-19T00:00:00.000Z,3,6343,2021-04-25T06:14:11.900Z
2021-04-20T00:00:00.000Z,2,6345,2021-04-25T06:14:11.900Z
2021-04-21T00:00:00.000Z,2,6347,2021-04-25T06:14:11.900Z
2021-04-22T00:00:00.000Z,0,6347,2021-04-25T06:14:11.900Z
2021-04-23T00:00:00.000Z,2,6349,2021-04-25T06:14:11.900Z
2021-04-24T00:00:00.000Z,1,6350,2021-04-25T06:14:11.900Z
2021-04-25T00:00:00.000Z,0,6350,2021-04-25T06:14:11.900Z
