name,amount,lastUpdate,date
hard,716,2020-10-16T07:17:42.620Z,2020-10-16T07:17:42.620Z
moderate,221,2020-10-16T07:17:42.620Z,2020-10-16T07:17:42.620Z
name,amount,lastUpdate,date
hard,716,2020-10-16T07:17:42.620Z,2020-10-16T07:17:42.620Z
moderate,221,2020-10-16T07:17:42.620Z,2020-10-16T07:17:42.620Z
