section,male,female,lastUpdate,date
0,0,1,2021-03-08T19:17:36.260Z,2021-03-08T19:17:36.260Z
10,0,1,2021-03-08T19:17:36.260Z,2021-03-08T19:17:36.260Z
20,3,2,2021-03-08T19:17:36.260Z,2021-03-08T19:17:36.260Z
30,7,11,2021-03-08T19:17:36.260Z,2021-03-08T19:17:36.260Z
40,20,5,2021-03-08T19:17:36.260Z,2021-03-08T19:17:36.260Z
50,31,17,2021-03-08T19:17:36.260Z,2021-03-08T19:17:36.260Z
60,29,18,2021-03-08T19:17:36.260Z,2021-03-08T19:17:36.260Z
70,27,17,2021-03-08T19:17:36.260Z,2021-03-08T19:17:36.260Z
80,8,14,2021-03-08T19:17:36.260Z,2021-03-08T19:17:36.260Z
90,3,3,2021-03-08T19:17:36.260Z,2021-03-08T19:17:36.260Z
