name,amount,lastUpdate,date
hard,834,2021-02-21T19:48:18.680Z,2021-02-21T19:48:18.680Z
moderate,217,2021-02-21T19:48:18.680Z,2021-02-21T19:48:18.680Z
critical,334,2021-02-21T19:48:18.680Z,2021-02-21T19:48:18.680Z
breath,280,2021-02-21T19:48:18.680Z,2021-02-21T19:48:18.680Z
name,amount,lastUpdate,date
hard,834,2021-02-21T19:48:18.680Z,2021-02-21T19:48:18.680Z
moderate,217,2021-02-21T19:48:18.680Z,2021-02-21T19:48:18.680Z
critical,334,2021-02-21T19:48:18.680Z,2021-02-21T19:48:18.680Z
breath,280,2021-02-21T19:48:18.680Z,2021-02-21T19:48:18.680Z
