section,male,female,lastUpdate,date
0,0,1,2021-02-21T19:48:18.680Z,2021-02-21T19:48:18.680Z
10,4,7,2021-02-21T19:48:18.680Z,2021-02-21T19:48:18.680Z
20,11,13,2021-02-21T19:48:18.680Z,2021-02-21T19:48:18.680Z
30,33,27,2021-02-21T19:48:18.680Z,2021-02-21T19:48:18.680Z
40,51,40,2021-02-21T19:48:18.680Z,2021-02-21T19:48:18.680Z
50,97,60,2021-02-21T19:48:18.680Z,2021-02-21T19:48:18.680Z
60,107,71,2021-02-21T19:48:18.680Z,2021-02-21T19:48:18.680Z
70,95,70,2021-02-21T19:48:18.680Z,2021-02-21T19:48:18.680Z
80,42,60,2021-02-21T19:48:18.680Z,2021-02-21T19:48:18.680Z
90,12,10,2021-02-21T19:48:18.680Z,2021-02-21T19:48:18.680Z
