section,male,female,lastUpdate,date
0,0,1,2021-02-21T19:48:18.680Z,2021-02-21T19:48:18.680Z
10,0,2,2021-02-21T19:48:18.680Z,2021-02-21T19:48:18.680Z
20,5,2,2021-02-21T19:48:18.680Z,2021-02-21T19:48:18.680Z
30,15,10,2021-02-21T19:48:18.680Z,2021-02-21T19:48:18.680Z
40,24,13,2021-02-21T19:48:18.680Z,2021-02-21T19:48:18.680Z
50,42,17,2021-02-21T19:48:18.680Z,2021-02-21T19:48:18.680Z
60,37,22,2021-02-21T19:48:18.680Z,2021-02-21T19:48:18.680Z
70,36,20,2021-02-21T19:48:18.680Z,2021-02-21T19:48:18.680Z
80,7,15,2021-02-21T19:48:18.680Z,2021-02-21T19:48:18.680Z
90,1,2,2021-02-21T19:48:18.680Z,2021-02-21T19:48:18.680Z
