section,male,female,lastUpdate,date
0,0,4,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
10,0,1,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
20,10,4,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
30,15,19,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
40,35,22,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
50,62,36,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
60,59,51,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
70,48,40,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
80,29,40,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
90,8,9,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
