section,male,female,lastUpdate,date
0,2,4,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
10,3,1,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
20,19,13,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
30,26,19,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
40,58,47,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
50,220,102,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
60,592,267,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
70,995,545,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
80,1080,945,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
90,509,675,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
