city,sickCount,actualSick,verifiedLast7Days,testLast7Days,patientDiffPopulationForTenThousands,lastUpdate,date
ירושלים,129743,2031,937,35338,21,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
תל אביב - יפו,26154,529,189,24092,12,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
באר שבע,14880,425,212,10881,21,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
נתניה,16782,414,193,11842,19,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
אשקלון,11765,328,134,6873,23,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
אשדוד,25418,306,116,10355,14,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
פתח תקווה,21463,303,127,12294,12,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
רהט,4770,290,141,1523,42,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
חיפה,16515,266,124,14496,10,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
ראשון לציון,14772,260,107,11295,11,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
חולון,14525,242,100,8556,13,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
אום אל-פחם,6024,215,116,1661,38,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
נצרת,8942,204,98,1934,26,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
בת ים,9590,200,80,6045,16,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
רחובות,11259,196,99,8792,14,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
חדרה,6776,188,91,5042,19,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
רמלה,9480,187,64,3812,24,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
לוד,8546,185,82,5732,23,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
בני ברק,48172,144,46,3606,7,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
טייבה,4452,142,73,1550,32,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
בית שמש,20153,133,64,3552,10,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
כפר קאסם,3306,103,53,710,42,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
קרית גת,7269,103,47,2263,17,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
אופקים,4293,103,49,1602,31,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
לקיה,718,96,45,313,60,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
שדרות,2857,93,44,1878,33,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
דימונה,2481,92,27,1836,25,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
ערד,2430,88,46,2067,32,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
צפת,4788,88,26,1304,24,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
רמת גן,7848,87,38,11139,6,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
טבריה,4494,80,34,1800,17,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
ראש העין,5420,80,43,4370,12,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
כפר כנא,2427,79,31,540,34,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
ערערה,1987,78,53,758,39,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
קרית מלאכי,4090,78,27,1332,31,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
עכו,4041,74,34,2298,14,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
כסיפה,866,74,33,337,41,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
באקה אל-גרביה,2705,73,30,662,24,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
נתיבות,6965,72,29,1963,18,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
מודיעין עילית,25152,71,35,1156,9,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
טירה,2681,71,43,843,26,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
ערערה-בנגב,948,70,40,310,37,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
אור יהודה,4320,70,34,1618,20,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
אילת,2480,68,25,5685,12,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
מעלות-תרשיחא,1579,67,35,1520,29,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
שפרעם,4094,66,39,1095,16,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
חורה,835,66,23,338,36,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
נוף הגליל,2848,63,27,4203,14,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
ירכא,2101,63,30,437,40,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
יפיע,2206,59,19,348,30,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
תל שבע,538,58,19,329,27,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
מגאר,2083,58,35,1065,25,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
מודיעין-מכבים-רעות,4787,57,24,5460,6,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
הרצליה,4214,57,27,5377,6,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
כפר סבא,4037,57,18,5057,6,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
חריש,1524,56,29,966,27,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
נס ציונה,2441,55,24,2901,12,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
אבו סנאן,1305,54,24,1109,40,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
עראבה,2281,53,27,729,20,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
קרית אתא,4648,53,26,2832,9,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
בית ג'ן,1860,52,35,445,43,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
ריינה,1672,51,21,326,30,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
טמרה,3843,51,16,925,15,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
מעלה אדומים,3775,51,39,2354,14,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
רעננה,3819,50,27,4521,7,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
