section,male,female,lastUpdate,date
0,61537,58137,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
10,91621,83110,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
20,76280,79737,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
30,55424,59441,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
40,46072,51126,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
50,34331,37150,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
60,23449,22941,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
70,11663,11714,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
80,5139,7050,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
90,1385,2886,2021-03-23T20:20:30.823Z,2021-03-23T20:20:30.823Z
