age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,126473,16074,1505185,8.4,1.1,2021-02-02T03:50:01.017Z
20-29,317009,100728,1277634,24.8,7.9,2021-02-02T03:50:01.017Z
30-39,376750,139240,1186386,31.8,11.7,2021-02-02T03:50:01.017Z
40-49,575470,223727,1080768,53.2,20.7,2021-02-02T03:50:01.017Z
50-59,545962,288836,832687,65.6,34.7,2021-02-02T03:50:01.017Z
60-69,557922,467334,735380,75.9,63.6,2021-02-02T03:50:01.017Z
70-79,428484,380600,462148,92.7,82.4,2021-02-02T03:50:01.017Z
80-89,190772,167534,222547,85.7,75.3,2021-02-02T03:50:01.017Z
90+,44763,38860,50589,88.5,76.8,2021-02-02T03:50:01.017Z
