section,male,female,lastUpdate,date
0,42341,40053,2021-02-02T03:50:01.017Z,2021-02-02T03:50:01.017Z
10,73490,63584,2021-02-02T03:50:01.017Z,2021-02-02T03:50:01.017Z
20,61344,61785,2021-02-02T03:50:01.017Z,2021-02-02T03:50:01.017Z
30,44013,46309,2021-02-02T03:50:01.017Z,2021-02-02T03:50:01.017Z
40,37950,41658,2021-02-02T03:50:01.017Z,2021-02-02T03:50:01.017Z
50,29065,30877,2021-02-02T03:50:01.017Z,2021-02-02T03:50:01.017Z
60,20633,19559,2021-02-02T03:50:01.017Z,2021-02-02T03:50:01.017Z
70,10245,9971,2021-02-02T03:50:01.017Z,2021-02-02T03:50:01.017Z
80,4486,6059,2021-02-02T03:50:01.017Z,2021-02-02T03:50:01.017Z
90,1193,2544,2021-02-02T03:50:01.017Z,2021-02-02T03:50:01.017Z
