section,male,female,lastUpdate,date
0,2,1,2021-02-02T03:50:01.017Z,2021-02-02T03:50:01.017Z
10,0,1,2021-02-02T03:50:01.017Z,2021-02-02T03:50:01.017Z
20,8,12,2021-02-02T03:50:01.017Z,2021-02-02T03:50:01.017Z
30,27,16,2021-02-02T03:50:01.017Z,2021-02-02T03:50:01.017Z
40,55,37,2021-02-02T03:50:01.017Z,2021-02-02T03:50:01.017Z
50,107,52,2021-02-02T03:50:01.017Z,2021-02-02T03:50:01.017Z
60,157,78,2021-02-02T03:50:01.017Z,2021-02-02T03:50:01.017Z
70,150,111,2021-02-02T03:50:01.017Z,2021-02-02T03:50:01.017Z
80,92,96,2021-02-02T03:50:01.017Z,2021-02-02T03:50:01.017Z
90,38,39,2021-02-02T03:50:01.017Z,2021-02-02T03:50:01.017Z
