section,male,female,lastUpdate,date
0,5249,5015,2020-08-20T07:18:04.130Z,2020-08-20T07:18:04.130Z
10,10210,8330,2020-08-20T07:18:04.130Z,2020-08-20T07:18:04.130Z
20,10371,9987,2020-08-20T07:18:04.130Z,2020-08-20T07:18:04.130Z
30,7165,6719,2020-08-20T07:18:04.130Z,2020-08-20T07:18:04.130Z
40,6077,6267,2020-08-20T07:18:04.130Z,2020-08-20T07:18:04.130Z
50,4806,4831,2020-08-20T07:18:04.130Z,2020-08-20T07:18:04.130Z
60,3367,3036,2020-08-20T07:18:04.130Z,2020-08-20T07:18:04.130Z
70,1700,1507,2020-08-20T07:18:04.130Z,2020-08-20T07:18:04.130Z
80,710,953,2020-08-20T07:18:04.130Z,2020-08-20T07:18:04.130Z
90,197,432,2020-08-20T07:18:04.130Z,2020-08-20T07:18:04.130Z
