section,male,female,lastUpdate,date
0,0,1,2021-04-09T05:57:12.460Z,2021-04-09T05:57:12.460Z
10,1,0,2021-04-09T05:57:12.460Z,2021-04-09T05:57:12.460Z
20,2,0,2021-04-09T05:57:12.460Z,2021-04-09T05:57:12.460Z
30,2,3,2021-04-09T05:57:12.460Z,2021-04-09T05:57:12.460Z
40,18,5,2021-04-09T05:57:12.460Z,2021-04-09T05:57:12.460Z
50,28,12,2021-04-09T05:57:12.460Z,2021-04-09T05:57:12.460Z
60,16,20,2021-04-09T05:57:12.460Z,2021-04-09T05:57:12.460Z
70,15,13,2021-04-09T05:57:12.460Z,2021-04-09T05:57:12.460Z
80,9,4,2021-04-09T05:57:12.460Z,2021-04-09T05:57:12.460Z
90,0,1,2021-04-09T05:57:12.460Z,2021-04-09T05:57:12.460Z
