section,male,female,lastUpdate,date
0,16348,15661,2020-10-17T15:15:41.040Z,2020-10-17T15:15:41.040Z
10,37562,26574,2020-10-17T15:15:41.040Z,2020-10-17T15:15:41.040Z
20,31495,28391,2020-10-17T15:15:41.040Z,2020-10-17T15:15:41.040Z
30,20985,20549,2020-10-17T15:15:41.040Z,2020-10-17T15:15:41.040Z
40,18295,19201,2020-10-17T15:15:41.040Z,2020-10-17T15:15:41.040Z
50,14173,14542,2020-10-17T15:15:41.040Z,2020-10-17T15:15:41.040Z
60,10255,9034,2020-10-17T15:15:41.040Z,2020-10-17T15:15:41.040Z
70,5029,4541,2020-10-17T15:15:41.040Z,2020-10-17T15:15:41.040Z
80,2160,2681,2020-10-17T15:15:41.040Z,2020-10-17T15:15:41.040Z
90,500,1165,2020-10-17T15:15:41.040Z,2020-10-17T15:15:41.040Z
