age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,153356,19715,1505185,10.2,1.3,2021-02-07T19:32:15.430Z
20-29,402181,126786,1277634,31.5,9.9,2021-02-07T19:32:15.430Z
30-39,471891,168472,1186386,39.8,14.2,2021-02-07T19:32:15.430Z
40-49,630005,275262,1080768,58.3,25.5,2021-02-07T19:32:15.430Z
50-59,574774,383742,832687,69.0,46.1,2021-02-07T19:32:15.430Z
60-69,570413,496025,735380,77.6,67.5,2021-02-07T19:32:15.430Z
70-79,435153,395209,462148,94.2,85.5,2021-02-07T19:32:15.430Z
80-89,194277,174409,222547,87.3,78.4,2021-02-07T19:32:15.430Z
90+,45713,40217,50589,90.4,79.5,2021-02-07T19:32:15.430Z
