section,male,female,lastUpdate,date
0,2,2,2021-02-07T19:32:15.430Z,2021-02-07T19:32:15.430Z
10,3,2,2021-02-07T19:32:15.430Z,2021-02-07T19:32:15.430Z
20,10,9,2021-02-07T19:32:15.430Z,2021-02-07T19:32:15.430Z
30,14,12,2021-02-07T19:32:15.430Z,2021-02-07T19:32:15.430Z
40,39,33,2021-02-07T19:32:15.430Z,2021-02-07T19:32:15.430Z
50,172,80,2021-02-07T19:32:15.430Z,2021-02-07T19:32:15.430Z
60,489,213,2021-02-07T19:32:15.430Z,2021-02-07T19:32:15.430Z
70,844,421,2021-02-07T19:32:15.430Z,2021-02-07T19:32:15.430Z
80,938,790,2021-02-07T19:32:15.430Z,2021-02-07T19:32:15.430Z
90,443,596,2021-02-07T19:32:15.430Z,2021-02-07T19:32:15.430Z
