section,male,female,lastUpdate,date
0,0,1,2021-02-07T19:32:15.430Z,2021-02-07T19:32:15.430Z
10,0,6,2021-02-07T19:32:15.430Z,2021-02-07T19:32:15.430Z
20,11,7,2021-02-07T19:32:15.430Z,2021-02-07T19:32:15.430Z
30,38,22,2021-02-07T19:32:15.430Z,2021-02-07T19:32:15.430Z
40,65,34,2021-02-07T19:32:15.430Z,2021-02-07T19:32:15.430Z
50,126,59,2021-02-07T19:32:15.430Z,2021-02-07T19:32:15.430Z
60,151,91,2021-02-07T19:32:15.430Z,2021-02-07T19:32:15.430Z
70,138,96,2021-02-07T19:32:15.430Z,2021-02-07T19:32:15.430Z
80,85,88,2021-02-07T19:32:15.430Z,2021-02-07T19:32:15.430Z
90,30,29,2021-02-07T19:32:15.430Z,2021-02-07T19:32:15.430Z
