section,male,female,lastUpdate,date
0,0,1,2021-02-07T19:32:15.430Z,2021-02-07T19:32:15.430Z
10,0,2,2021-02-07T19:32:15.430Z,2021-02-07T19:32:15.430Z
20,6,3,2021-02-07T19:32:15.430Z,2021-02-07T19:32:15.430Z
30,10,8,2021-02-07T19:32:15.430Z,2021-02-07T19:32:15.430Z
40,22,11,2021-02-07T19:32:15.430Z,2021-02-07T19:32:15.430Z
50,49,18,2021-02-07T19:32:15.430Z,2021-02-07T19:32:15.430Z
60,53,30,2021-02-07T19:32:15.430Z,2021-02-07T19:32:15.430Z
70,46,30,2021-02-07T19:32:15.430Z,2021-02-07T19:32:15.430Z
80,14,16,2021-02-07T19:32:15.430Z,2021-02-07T19:32:15.430Z
90,3,1,2021-02-07T19:32:15.430Z,2021-02-07T19:32:15.430Z
