section,male,female,lastUpdate,date
0,16800,16098,2020-10-27T18:59:57.577Z,2020-10-27T18:59:57.577Z
10,38452,27340,2020-10-27T18:59:57.577Z,2020-10-27T18:59:57.577Z
20,32428,29265,2020-10-27T18:59:57.577Z,2020-10-27T18:59:57.577Z
30,21582,21184,2020-10-27T18:59:57.577Z,2020-10-27T18:59:57.577Z
40,18838,19785,2020-10-27T18:59:57.577Z,2020-10-27T18:59:57.577Z
50,14556,15017,2020-10-27T18:59:57.577Z,2020-10-27T18:59:57.577Z
60,10617,9351,2020-10-27T18:59:57.577Z,2020-10-27T18:59:57.577Z
70,5193,4716,2020-10-27T18:59:57.577Z,2020-10-27T18:59:57.577Z
80,2254,2810,2020-10-27T18:59:57.577Z,2020-10-27T18:59:57.577Z
90,532,1222,2020-10-27T18:59:57.577Z,2020-10-27T18:59:57.577Z
