section,male,female,lastUpdate,date
0,0,0,2020-10-27T18:59:57.577Z,2020-10-27T18:59:57.577Z
10,1,0,2020-10-27T18:59:57.577Z,2020-10-27T18:59:57.577Z
20,1,4,2020-10-27T18:59:57.577Z,2020-10-27T18:59:57.577Z
30,6,1,2020-10-27T18:59:57.577Z,2020-10-27T18:59:57.577Z
40,24,6,2020-10-27T18:59:57.577Z,2020-10-27T18:59:57.577Z
50,38,23,2020-10-27T18:59:57.577Z,2020-10-27T18:59:57.577Z
60,92,31,2020-10-27T18:59:57.577Z,2020-10-27T18:59:57.577Z
70,84,46,2020-10-27T18:59:57.577Z,2020-10-27T18:59:57.577Z
80,37,41,2020-10-27T18:59:57.577Z,2020-10-27T18:59:57.577Z
90,10,16,2020-10-27T18:59:57.577Z,2020-10-27T18:59:57.577Z
