section,male,female,lastUpdate,date
0,28316,26719,2021-01-11T04:29:18.330Z,2021-01-11T04:29:18.330Z
10,56155,45200,2021-01-11T04:29:18.330Z,2021-01-11T04:29:18.330Z
20,48097,46771,2021-01-11T04:29:18.330Z,2021-01-11T04:29:18.330Z
30,33919,35108,2021-01-11T04:29:18.330Z,2021-01-11T04:29:18.330Z
40,29630,32359,2021-01-11T04:29:18.330Z,2021-01-11T04:29:18.330Z
50,22837,24262,2021-01-11T04:29:18.330Z,2021-01-11T04:29:18.330Z
60,16788,15477,2021-01-11T04:29:18.330Z,2021-01-11T04:29:18.330Z
70,8373,7767,2021-01-11T04:29:18.330Z,2021-01-11T04:29:18.330Z
80,3549,4583,2021-01-11T04:29:18.330Z,2021-01-11T04:29:18.330Z
90,917,1993,2021-01-11T04:29:18.330Z,2021-01-11T04:29:18.330Z
