name,coronaOccupancy,normalOccupancy,isolatedTeam,lastUpdate,date
שערי צדק,100.0,96.31449890136719,40,2020-09-04T14:23:25.623Z,2020-09-04T14:23:25.623Z
נהריה,96.72131147540983,68.46472930908203,74,2020-09-04T14:23:25.623Z,2020-09-04T14:23:25.623Z
הדסה עין כרם,92.45283018867924,109.7165985107422,68,2020-09-04T14:23:25.623Z,2020-09-04T14:23:25.623Z
שמיר (אסף הרופא),88.52459016393442,61.61616134643555,16,2020-09-04T14:23:25.623Z,2020-09-04T14:23:25.623Z
הסקוטי,83.33333333333334,103.5460968017578,4,2020-09-04T14:23:25.623Z,2020-09-04T14:23:25.623Z
"רמב""ם",78.78787878787878,88.6597900390625,54,2020-09-04T14:23:25.623Z,2020-09-04T14:23:25.623Z
לניאדו,78.57142857142857,72.42340087890625,81,2020-09-04T14:23:25.623Z,2020-09-04T14:23:25.623Z
אסותא אשדוד,74.07407407407408,,6,2020-09-04T14:23:25.623Z,2020-09-04T14:23:25.623Z
הלל יפה,70.0,79.22330474853516,25,2020-09-04T14:23:25.623Z,2020-09-04T14:23:25.623Z
זיו צפת,65.38461538461539,69.16426849365234,17,2020-09-04T14:23:25.623Z,2020-09-04T14:23:25.623Z
שיבא,65.0,93.35443115234375,46,2020-09-04T14:23:25.623Z,2020-09-04T14:23:25.623Z
ברזילי,65.0,61.33333206176758,92,2020-09-04T14:23:25.623Z,2020-09-04T14:23:25.623Z
בני ציון,63.04347826086957,85.21939849853516,21,2020-09-04T14:23:25.623Z,2020-09-04T14:23:25.623Z
סנט ג'וזף,59.45945945945946,,0,2020-09-04T14:23:25.623Z,2020-09-04T14:23:25.623Z
רבין ק. בילינסון,55.00000000000001,82.87425231933594,47,2020-09-04T14:23:25.623Z,2020-09-04T14:23:25.623Z
קפלן,52.0,84.8375473022461,20,2020-09-04T14:23:25.623Z,2020-09-04T14:23:25.623Z
הכרמל,46.42857142857143,69.93865203857422,21,2020-09-04T14:23:25.623Z,2020-09-04T14:23:25.623Z
וולפסון,44.11764705882353,57.9795036315918,27,2020-09-04T14:23:25.623Z,2020-09-04T14:23:25.623Z
אל מקאסד,43.47826086956522,,0,2020-09-04T14:23:25.623Z,2020-09-04T14:23:25.623Z
המשפחה הקדושה,40.909090909090914,136.6666717529297,3,2020-09-04T14:23:25.623Z,2020-09-04T14:23:25.623Z
מעייני הישועה,40.74074074074074,95.52715301513672,25,2020-09-04T14:23:25.623Z,2020-09-04T14:23:25.623Z
מאיר,40.35087719298245,64.01028442382812,108,2020-09-04T14:23:25.623Z,2020-09-04T14:23:25.623Z
המרכזי בעמק,38.271604938271594,69.48275756835938,47,2020-09-04T14:23:25.623Z,2020-09-04T14:23:25.623Z
סוראסקי,36.66666666666666,102.8181076049805,53,2020-09-04T14:23:25.623Z,2020-09-04T14:23:25.623Z
פוריה,35.0,66.47887420654297,29,2020-09-04T14:23:25.623Z,2020-09-04T14:23:25.623Z
אוגוסטה ויקטוריה,33.33333333333333,,0,2020-09-04T14:23:25.623Z,2020-09-04T14:23:25.623Z
השרון ק. גולדה,28.947368421052634,53.11203384399414,4,2020-09-04T14:23:25.623Z,2020-09-04T14:23:25.623Z
סורוקה,28.20512820512821,68.46220397949219,39,2020-09-04T14:23:25.623Z,2020-09-04T14:23:25.623Z
שניידר,12.5,83.54430389404297,13,2020-09-04T14:23:25.623Z,2020-09-04T14:23:25.623Z
סנט וינסנט,0.0,58.95522308349609,2,2020-09-04T14:23:25.623Z,2020-09-04T14:23:25.623Z
