section,male,female,lastUpdate,date
0,0,0,2020-11-02T16:15:59.947Z,2020-11-02T16:15:59.947Z
10,0,1,2020-11-02T16:15:59.947Z,2020-11-02T16:15:59.947Z
20,0,1,2020-11-02T16:15:59.947Z,2020-11-02T16:15:59.947Z
30,2,0,2020-11-02T16:15:59.947Z,2020-11-02T16:15:59.947Z
40,8,0,2020-11-02T16:15:59.947Z,2020-11-02T16:15:59.947Z
50,20,9,2020-11-02T16:15:59.947Z,2020-11-02T16:15:59.947Z
60,38,11,2020-11-02T16:15:59.947Z,2020-11-02T16:15:59.947Z
70,34,20,2020-11-02T16:15:59.947Z,2020-11-02T16:15:59.947Z
80,8,7,2020-11-02T16:15:59.947Z,2020-11-02T16:15:59.947Z
90,0,2,2020-11-02T16:15:59.947Z,2020-11-02T16:15:59.947Z
