section,male,female,lastUpdate,date
0,0,0,2020-11-06T07:17:18.060Z,2020-11-06T07:17:18.060Z
10,2,1,2020-11-06T07:17:18.060Z,2020-11-06T07:17:18.060Z
20,0,1,2020-11-06T07:17:18.060Z,2020-11-06T07:17:18.060Z
30,0,0,2020-11-06T07:17:18.060Z,2020-11-06T07:17:18.060Z
40,8,1,2020-11-06T07:17:18.060Z,2020-11-06T07:17:18.060Z
50,15,7,2020-11-06T07:17:18.060Z,2020-11-06T07:17:18.060Z
60,34,10,2020-11-06T07:17:18.060Z,2020-11-06T07:17:18.060Z
70,31,19,2020-11-06T07:17:18.060Z,2020-11-06T07:17:18.060Z
80,5,9,2020-11-06T07:17:18.060Z,2020-11-06T07:17:18.060Z
90,1,2,2020-11-06T07:17:18.060Z,2020-11-06T07:17:18.060Z
