section,male,female,lastUpdate,date
0,36823,35017,2021-01-23T18:37:03.467Z,2021-01-23T18:37:03.467Z
10,66734,56563,2021-01-23T18:37:03.467Z,2021-01-23T18:37:03.467Z
20,55954,55892,2021-01-23T18:37:03.467Z,2021-01-23T18:37:03.467Z
30,40125,42225,2021-01-23T18:37:03.467Z,2021-01-23T18:37:03.467Z
40,34829,38285,2021-01-23T18:37:03.467Z,2021-01-23T18:37:03.467Z
50,26826,28533,2021-01-23T18:37:03.467Z,2021-01-23T18:37:03.467Z
60,19392,18255,2021-01-23T18:37:03.467Z,2021-01-23T18:37:03.467Z
70,9673,9221,2021-01-23T18:37:03.467Z,2021-01-23T18:37:03.467Z
80,4176,5579,2021-01-23T18:37:03.467Z,2021-01-23T18:37:03.467Z
90,1096,2359,2021-01-23T18:37:03.467Z,2021-01-23T18:37:03.467Z
