age_group,vaccinated_first_dose,vaccinated_second_dose,age_group_population,percent_vaccinated_first_dose,persent_vaccinated_second_dose,lastUpdate
10-19,30704,5029,1505185,2.0,0.3,2021-01-23T18:37:03.467Z
20-29,191886,38736,1277634,15.0,3.0,2021-01-23T18:37:03.467Z
30-39,230085,57828,1186386,19.4,4.9,2021-01-23T18:37:03.467Z
40-49,412406,86933,1080768,38.2,8.0,2021-01-23T18:37:03.467Z
50-59,470658,112979,832687,56.5,13.6,2021-01-23T18:37:03.467Z
60-69,526405,278287,735380,71.6,37.8,2021-01-23T18:37:03.467Z
70-79,411182,245208,462148,89.0,53.1,2021-01-23T18:37:03.467Z
80-89,182478,100255,222547,82.0,45.0,2021-01-23T18:37:03.467Z
90+,42722,23304,50589,84.4,46.1,2021-01-23T18:37:03.467Z
