section,male,female,lastUpdate,date
0,1,1,2021-01-23T18:37:03.467Z,2021-01-23T18:37:03.467Z
10,0,0,2021-01-23T18:37:03.467Z,2021-01-23T18:37:03.467Z
20,2,4,2021-01-23T18:37:03.467Z,2021-01-23T18:37:03.467Z
30,2,7,2021-01-23T18:37:03.467Z,2021-01-23T18:37:03.467Z
40,17,12,2021-01-23T18:37:03.467Z,2021-01-23T18:37:03.467Z
50,49,14,2021-01-23T18:37:03.467Z,2021-01-23T18:37:03.467Z
60,73,29,2021-01-23T18:37:03.467Z,2021-01-23T18:37:03.467Z
70,44,32,2021-01-23T18:37:03.467Z,2021-01-23T18:37:03.467Z
80,21,20,2021-01-23T18:37:03.467Z,2021-01-23T18:37:03.467Z
90,3,5,2021-01-23T18:37:03.467Z,2021-01-23T18:37:03.467Z
