section,male,female,lastUpdate,date
0,1,2,2021-01-23T18:37:03.467Z,2021-01-23T18:37:03.467Z
10,2,2,2021-01-23T18:37:03.467Z,2021-01-23T18:37:03.467Z
20,5,9,2021-01-23T18:37:03.467Z,2021-01-23T18:37:03.467Z
30,14,9,2021-01-23T18:37:03.467Z,2021-01-23T18:37:03.467Z
40,29,29,2021-01-23T18:37:03.467Z,2021-01-23T18:37:03.467Z
50,145,69,2021-01-23T18:37:03.467Z,2021-01-23T18:37:03.467Z
60,410,173,2021-01-23T18:37:03.467Z,2021-01-23T18:37:03.467Z
70,721,359,2021-01-23T18:37:03.467Z,2021-01-23T18:37:03.467Z
80,815,662,2021-01-23T18:37:03.467Z,2021-01-23T18:37:03.467Z
90,373,511,2021-01-23T18:37:03.467Z,2021-01-23T18:37:03.467Z
