section,male,female,lastUpdate,date
0,61819,58388,2021-04-04T14:36:56.903Z,2021-04-04T14:36:56.903Z
10,92025,83608,2021-04-04T14:36:56.903Z,2021-04-04T14:36:56.903Z
20,76717,80207,2021-04-04T14:36:56.903Z,2021-04-04T14:36:56.903Z
30,55692,59763,2021-04-04T14:36:56.903Z,2021-04-04T14:36:56.903Z
40,46338,51459,2021-04-04T14:36:56.903Z,2021-04-04T14:36:56.903Z
50,34496,37352,2021-04-04T14:36:56.903Z,2021-04-04T14:36:56.903Z
60,23542,23082,2021-04-04T14:36:56.903Z,2021-04-04T14:36:56.903Z
70,11749,11737,2021-04-04T14:36:56.903Z,2021-04-04T14:36:56.903Z
80,5235,7201,2021-04-04T14:36:56.903Z,2021-04-04T14:36:56.903Z
90,1426,2968,2021-04-04T14:36:56.903Z,2021-04-04T14:36:56.903Z
