Verified_Doctors,Verified_Nurses,isolated_Nurses,isolated_Doctors,isolated_Other_Sector,lastUpdate,date
218,540,568,193,1310,2020-10-10T15:03:40.197Z,2020-10-10T15:03:40.197Z
