section,male,female,lastUpdate,date
0,0,1,2020-11-19T16:13:21.783Z,2020-11-19T16:13:21.783Z
10,2,1,2020-11-19T16:13:21.783Z,2020-11-19T16:13:21.783Z
20,1,2,2020-11-19T16:13:21.783Z,2020-11-19T16:13:21.783Z
30,1,2,2020-11-19T16:13:21.783Z,2020-11-19T16:13:21.783Z
40,11,10,2020-11-19T16:13:21.783Z,2020-11-19T16:13:21.783Z
50,28,17,2020-11-19T16:13:21.783Z,2020-11-19T16:13:21.783Z
60,50,26,2020-11-19T16:13:21.783Z,2020-11-19T16:13:21.783Z
70,54,41,2020-11-19T16:13:21.783Z,2020-11-19T16:13:21.783Z
80,25,24,2020-11-19T16:13:21.783Z,2020-11-19T16:13:21.783Z
90,7,8,2020-11-19T16:13:21.783Z,2020-11-19T16:13:21.783Z
